epoch,result_id,status,submitted_at,completed_at,voc_mAP,ap50,ap75,coco_mAP,plane,baseball-diamond,bridge,ground-track-field,small-vehicle,large-vehicle,ship,tennis-court,basketball-court,storage-tank,soccer-ball-field,roundabout,harbor,swimming-pool,helicopter
56,4015,completed,2026-03-11T09:34:27,2026-03-11T10:45:08,0.7860223832509515,0.7860223832509515,0.497657555525625,0.4828479061250353,0.8326835055110786,0.8464842848113604,0.5537168690237518,0.7576173846714556,0.8118996218285287,0.8589002306461931,0.886147607121708,0.9050578720228006,0.8599899328363225,0.8733815351036024,0.6345873305553886,0.703433948710722,0.7813823028874701,0.7398941708326475,0.7451591522012404
57,4016,completed,2026-03-11T09:34:43,2026-03-11T10:46:23,0.7876334491820245,0.7876334491820245,0.49876769150119304,0.4831968061995339,0.8368065357565081,0.8465401592553858,0.5559559646726472,0.7481035553574835,0.812205696646593,0.8596183830781677,0.886018564885043,0.9053059502865416,0.863238534550548,0.8733936552886834,0.6500734563261115,0.7047379212442373,0.7823613042036774,0.7381339260579621,0.7520081301207784
58,4017,completed,2026-03-11T09:34:55,2026-03-11T10:47:50,0.7867965948604349,0.7867965948604349,0.4980981296233882,0.4849701052636003,0.8316801261016359,0.8417755073195982,0.5652122352557718,0.7494881986064065,0.8112661528497356,0.8597312492447983,0.8853591621372823,0.9053943850739299,0.8629425458624549,0.874001789901933,0.6370806453673149,0.7022274713515678,0.7821859205109928,0.7424962414644999,0.7511072918586027
59,4018,completed,2026-03-11T09:35:07,2026-03-11T10:49:08,0.78831450847716,0.78831450847716,0.49851215028682017,0.48576183808549017,0.835087768774427,0.8433945867081072,0.563622712549551,0.7539928190521725,0.8118146438882443,0.8584977472456728,0.8854796527225425,0.9055780678879575,0.8622910573867083,0.8736904199985509,0.6399235021591536,0.7126857051295361,0.783089630909052,0.742341617661346,0.7532276950843781
60,4019,completed,2026-03-11T09:35:17,2026-03-11T10:50:34,0.7899101652601613,0.7899101652601613,0.5038959049863657,0.48944208918771925,0.8439267297034028,0.8458418379080457,0.5668366165161436,0.7566590504404955,0.8127450441553993,0.8597112074448428,0.8863134551903029,0.9055839294752834,0.8653238146260898,0.8744318004965037,0.6418652311674715,0.7219505291324344,0.7832354135561127,0.7412786295479538,0.7429491895419362
61,4020,completed,2026-03-11T09:35:27,2026-03-11T10:51:48,0.7915723537123535,0.7915723537123535,0.5008216190345094,0.4874135384003148,0.8425451486444918,0.849563650387614,0.5662080598819842,0.7596018075476569,0.8147895492451422,0.8606399961487606,0.8855740372914187,0.9055813026411424,0.8626582809782211,0.8744041110412513,0.650131195359801,0.723073826252185,0.784292559535336,0.7440206896354874,0.7505010910948091
62,4021,completed,2026-03-11T09:35:38,2026-03-11T10:53:16,0.7944483204603212,0.7944483204603212,0.5044636040717598,0.48903818410456906,0.8422666470285733,0.8521580341514325,0.568254250107316,0.7667629305374863,0.8155897775186632,0.8619369190889162,0.8865462177979431,0.9064628467477321,0.8633822078946493,0.8759652483608169,0.6634756164796667,0.7285505507393115,0.7840547004515682,0.745233983785172,0.7560848762155704
63,4022,completed,2026-03-11T09:35:50,2026-03-11T10:54:29,0.7955762418372455,0.7955762418372455,0.5051428479238704,0.49044459423115566,0.844862197506454,0.8516039573356988,0.5755552008901216,0.7728751070399756,0.8172326038904555,0.8617931019821348,0.8874918323208587,0.9067313400984383,0.8639883798225428,0.8775334159003547,0.6696292056680095,0.7223884162361333,0.7829819974382212,0.7445556285169925,0.7544212429122915
64,4023,completed,2026-03-11T09:35:59,2026-03-11T10:56:05,0.7969936429085733,0.7969936429085733,0.5018556184513518,0.48943611348896765,0.8409953165560171,0.8538970630614221,0.5785025666608851,0.766157680000746,0.8184677727356386,0.8636457304619051,0.8879994307753876,0.9068733145570411,0.8637945867456467,0.8778216437717538,0.6677954707305201,0.7238461429867629,0.7833973952255864,0.7494125961917901,0.7722979331674984
65,4024,completed,2026-03-11T09:36:10,2026-03-11T10:57:22,0.7995800169163242,0.7995800169163242,0.5086245543048972,0.491182306541656,0.8466780945727627,0.8546496112137658,0.5851673922534971,0.7726246408867554,0.8181326526130884,0.8638865995839544,0.8898379144349041,0.9076234315323448,0.8642137179356527,0.8784209548583299,0.6759982856917648,0.7256143820451418,0.7845956143385242,0.7492462213286577,0.7770107404557167
