epoch,result_id,status,submitted_at,completed_at,voc_mAP,ap50,ap75,coco_mAP,plane,baseball-diamond,bridge,ground-track-field,small-vehicle,large-vehicle,ship,tennis-court,basketball-court,storage-tank,soccer-ball-field,roundabout,harbor,swimming-pool,helicopter
46,4254,completed,2026-03-11T22:07:11,2026-03-11T23:49:11,0.6853071382123578,0.6853071382123578,0.3392543787889103,0.3681571689186262,0.7759476189187399,0.7522494044679113,0.41936898471229234,0.5445130179444879,0.7773630330893132,0.7838363800520213,0.8648522285733555,0.9028671516875715,0.7606161256004229,0.8133261047252586,0.46700493419860817,0.6155724150393791,0.6308922623017419,0.6717711658150927,0.4994262460591692
48,4255,completed,2026-03-11T22:07:15,2026-03-12T02:13:58,0.6899070564348367,0.6899070564348367,0.342674197024543,0.371687145409618,0.7878888022191844,0.7551632149565426,0.43166295530096244,0.5430863714920738,0.7771690864784255,0.7889615803382554,0.865893022572791,0.9026643897456663,0.7582348317831527,0.8147938469743442,0.47508467514038016,0.6228820368723187,0.6373559788440244,0.6757521701043165,0.5120128837001151
50,4256,completed,2026-03-11T22:07:19,2026-03-12T00:01:49,0.6923450779997194,0.6923450779997194,0.343174815619341,0.37181007037519576,0.7748974511024806,0.7851171522493116,0.4423344505181852,0.5350062567183247,0.7795304431662058,0.791302265797978,0.867173925377673,0.9021445968035111,0.7601744047259805,0.8152376534316885,0.46606626979461924,0.6280212508360534,0.6406501489549343,0.6669774965495587,0.5305424039692844
52,4257,completed,2026-03-11T22:07:24,2026-03-12T00:03:06,0.6910223179067406,0.6910223179067406,0.3442017278276033,0.3729334145544817,0.7748785186976398,0.7611999535623156,0.4500738602870602,0.5356727319243323,0.7805734970412027,0.7973526349654488,0.8685495789202204,0.9008690180637242,0.76227231576433,0.8158495385980872,0.4623417546950961,0.6332777729598976,0.6353600715786474,0.6646529252283525,0.5224105963147544
54,4258,completed,2026-03-11T22:07:28,2026-03-12T00:04:42,0.6914509190081363,0.6914509190081363,0.3525371795914021,0.3752717965999286,0.7735781246198797,0.7624799210377516,0.452377874764709,0.5327333451701308,0.7833073937398478,0.8013664410795704,0.8700673058320427,0.9004220447345768,0.7677196744746112,0.810604443299545,0.4567933531161466,0.6284851682444743,0.6433109352176384,0.6680400839112752,0.5204776758798442
56,4259,completed,2026-03-11T22:07:32,2026-03-12T00:06:00,0.6969476559910679,0.6969476559910679,0.34943662281247373,0.375594176091709,0.7834066917989437,0.7701945329894427,0.4507593874876995,0.5415588902917079,0.7833187665941059,0.8079066775871918,0.8700981722319799,0.8989262892017801,0.7778687754564156,0.8113424710255696,0.455289497747998,0.6315277447533697,0.6398807477048744,0.6693108189538043,0.5628253760411365
58,4260,completed,2026-03-11T22:07:36,2026-03-12T00:08:17,0.6981331602939943,0.6981331602939943,0.3552535057062914,0.3789933833280804,0.7847782548046599,0.7664969256956141,0.4513110195445657,0.5541764272322878,0.7842752478578281,0.8067208162923416,0.8704923805827589,0.8986582743175818,0.7745253870607269,0.8145966282207111,0.4716681687378577,0.6271186146883228,0.6474773612534871,0.6675680968747306,0.5521338012464417
60,4261,completed,2026-03-11T22:07:40,2026-03-12T00:09:37,0.6995083272975778,0.6995083272975778,0.35574074427257385,0.38347461188878446,0.7718827716626149,0.76024209559454,0.45724316846773705,0.5627281943815247,0.7848203360310686,0.8083536946239248,0.8701763959121314,0.899882369820188,0.7753941305597458,0.8161586675081107,0.48341240445778355,0.6358061228391538,0.6479925148406637,0.6676363940822073,0.5508956486822769
62,4262,completed,2026-03-11T22:07:44,2026-03-12T00:13:12,0.7004750595920589,0.7004750595920589,0.3617267778591023,0.3838102605633305,0.7710849420799678,0.7582766201621203,0.4580712624498585,0.5700586338853989,0.7842491894827749,0.8107452790956882,0.8703737297425889,0.9007016701912675,0.7852041849535841,0.8167348647485492,0.47636890386679076,0.6380649888793921,0.6524856365436568,0.6772438529661662,0.5374621348330789
64,4263,completed,2026-03-11T22:07:49,2026-03-12T00:14:49,0.7021628517661053,0.7021628517661053,0.36213953909198715,0.3887984543182874,0.7810893022342028,0.7645510623670775,0.4569814274457638,0.5716578384673333,0.7827400980720124,0.8135812600698633,0.8711068408931877,0.9000086540365189,0.7818584563637316,0.8164714911359866,0.482543830739071,0.6388576207124145,0.656672206650058,0.672905196260374,0.5414174910439832
