epoch,result_id,status,submitted_at,completed_at,voc_mAP,ap50,ap75,coco_mAP,plane,baseball-diamond,bridge,ground-track-field,small-vehicle,large-vehicle,ship,tennis-court,basketball-court,storage-tank,soccer-ball-field,roundabout,harbor,swimming-pool,helicopter
40,4348,completed,2026-03-12T15:07:00,2026-03-12T15:57:59,0.7893177881055681,0.7893177881055681,0.5092619031992894,0.48470328872026214,0.8566187528059734,0.849524813643246,0.5785529030930763,0.7462126432643084,0.8167124910823829,0.8668094459201663,0.8847121882351987,0.9065496441364845,0.8786278209501036,0.8768691937657134,0.6611137834950285,0.7071104527808086,0.772800141334846,0.729875171404281,0.7076773756719037
42,4349,completed,2026-03-12T15:07:08,2026-03-12T15:59:20,0.7957586717889843,0.7957586717889843,0.5137536977561219,0.4899591009161268,0.8630306366871872,0.8468271101491003,0.5877555082900137,0.7507412494201957,0.8184126949375694,0.868343170953937,0.8863304917990855,0.9066824585215607,0.8820038152795415,0.8793404389891902,0.6783472560111558,0.7170191715163583,0.7741205106652684,0.7432873715241817,0.734138192090418
44,4350,completed,2026-03-12T15:07:16,2026-03-12T17:10:29,0.7960870553596983,0.7960870553596983,0.5132667774422784,0.4914924144826303,0.8642894906809284,0.8442273803793472,0.5786903116064874,0.7582266056729803,0.8202626677367072,0.868701864858318,0.888143924173207,0.9069145345446465,0.8812267288074418,0.8782504306172801,0.6752965901560694,0.7254036336397753,0.7756577309612005,0.7471591044545305,0.7288548321065548
46,4351,completed,2026-03-12T15:07:23,2026-03-12T16:01:12,0.7977994618589473,0.7977994618589473,0.5167683168499563,0.4921218132952919,0.8658549074239943,0.851729340653429,0.5803799340601984,0.7530448987676782,0.821335668819323,0.868961811204039,0.8901836632881353,0.9070617376390653,0.8805354096466578,0.8799957379655792,0.6931999882148179,0.7279337152017537,0.7771900904772493,0.7461594659901236,0.7234255585321675
48,4352,completed,2026-03-12T15:07:31,2026-03-12T16:02:33,0.8008139694887716,0.8008139694887716,0.515761710938706,0.49504867364104205,0.86989098067984,0.8543316503127103,0.5912419584527459,0.7638927218944389,0.8221159177572699,0.8687938678356144,0.8898965546710239,0.9071414995569431,0.8797753781651326,0.8810855871832148,0.6965790134596369,0.7298455437374388,0.7771024890964604,0.7454374091603699,0.7350789703687332
50,4353,completed,2026-03-12T15:07:38,2026-03-12T16:03:56,0.8052146948382628,0.8052146948382628,0.532204437563406,0.5017510365746881,0.873029208871637,0.8613266925696366,0.6029147066998672,0.7637079660478061,0.8243508347106572,0.8690673826751412,0.8910676196556198,0.9073576812472173,0.8817342234669794,0.8823194231509298,0.7020951492271585,0.7485163170902934,0.7783372266636188,0.7428531766956236,0.7495428138017575
52,4354,completed,2026-03-12T15:07:45,2026-03-12T16:05:37,0.80833255574898,0.80833255574898,0.5357518167842819,0.5078315635815167,0.8784706441608265,0.8646665279045039,0.6025391376052801,0.778632103758329,0.8268025987591922,0.868611574022347,0.8938282756274228,0.9077855219894575,0.8827197481788415,0.8828465847977776,0.6931755128419497,0.7625030500418422,0.7802136091303025,0.7432751110540502,0.7589183363625771
54,4355,completed,2026-03-12T15:07:54,2026-03-12T16:07:11,0.8149918572793365,0.8149918572793365,0.5463833067136713,0.513697871644047,0.8800775539495624,0.870681880759657,0.6174776075413968,0.7844019382717442,0.8291765318470882,0.8686064496291668,0.8936223359669677,0.9085398057360676,0.8796310285084739,0.8841824542112706,0.7042314346047875,0.7629807298739949,0.7824087311554578,0.7797335351930623,0.7791258419413516
56,4356,completed,2026-03-12T15:08:01,2026-03-12T16:11:45,0.8167417556782405,0.8167417556782405,0.5586102999882734,0.5185757911799092,0.8819526114821998,0.8734688533131437,0.6228312932421727,0.7852148551486463,0.8318148384331733,0.8680630138893737,0.8931916751619206,0.9085365773132704,0.8808061841946893,0.8835730808518839,0.7131939411927556,0.7687657935830632,0.7837403843965559,0.7816388084886098,0.774334424482148
58,4357,completed,2026-03-12T15:08:09,2026-03-12T16:13:05,0.8182150871105212,0.8182150871105212,0.5634642256984407,0.52059691810146,0.8826694755147345,0.8767938701606797,0.6254426694699695,0.7954009240563631,0.8322867992953911,0.8665390762223464,0.8931638183699745,0.9086054746718422,0.8849059254135447,0.8826969025080993,0.7238951071952799,0.7485981751438018,0.783976647186587,0.8017036779387607,0.7665477635104442
59,4379,completed,2026-03-13T09:13:27,2026-03-13T09:17:23,0.8182707459863664,0.8182707459863664,0.5701562891002692,0.5217678333882931,0.8848940623815074,0.874772576191833,0.6243884032315614,0.7882661460835151,0.8337687104064548,0.8660840421628767,0.8931662836418799,0.9086823289070481,0.8811188857540533,0.8823684103705112,0.7254549452126499,0.7508808133295513,0.7834085677517673,0.8102540662903692,0.7665529480799169
60,4358,completed,2026-03-12T15:08:17,2026-03-12T16:14:12,0.8175996589375771,0.8175996589375771,0.5654824015950168,0.5230432066065198,0.8822595958105517,0.8785715522316583,0.6185863370452104,0.7951969854487975,0.831822890561964,0.8665958649458276,0.8928448124728467,0.9084681272181274,0.8822914635564405,0.8819158557014458,0.7252360350945869,0.7439266864117843,0.7817093638405115,0.8132517607643641,0.7613175529595401
62,4359,completed,2026-03-12T15:08:25,2026-03-12T16:15:31,0.8175336765094148,0.8175336765094148,0.5730150458827293,0.5250243517042732,0.8808827171760346,0.8778313353754008,0.6189302080780369,0.7775736351305014,0.8315293297508617,0.8655685591948189,0.8918117259856608,0.908749145591251,0.8831931855142073,0.8779717670524357,0.7252645265000887,0.7466827494268403,0.7847957539717733,0.8200750316090806,0.7721454772842308
64,4360,completed,2026-03-12T15:08:35,2026-03-12T16:17:02,0.8177554499769611,0.8177554499769611,0.5754546357380871,0.5258307991486292,0.8832822492691201,0.8747530385031282,0.619224127626595,0.7915661718218944,0.831692759677109,0.864537511859229,0.8915731371224688,0.9084764057024808,0.8836250446685304,0.8776798715545882,0.7114857678512927,0.7506079832678589,0.7850452228031561,0.822198474722771,0.7705839832041946
66,4361,completed,2026-03-12T15:08:43,2026-03-12T17:11:48,0.8159612233789649,0.8159612233789649,0.5769566162290583,0.5250012031354224,0.8835573552769377,0.8785144921972284,0.6259720757706014,0.7885039280691196,0.8290644744507004,0.8656351724296425,0.8910988649476739,0.9084694965157852,0.880496557095598,0.8796918915736268,0.7077832810561276,0.7370167228510088,0.7808077381099174,0.8249449210355749,0.757861379304933
68,4362,completed,2026-03-12T15:08:52,2026-03-12T16:29:20,0.8169183122883795,0.8169183122883795,0.5757347728583428,0.525443079792921,0.8831384592888756,0.8803389367813965,0.6165141772860788,0.7889927900641475,0.8279345105044756,0.8648328242556519,0.8911685045486901,0.9085370713474639,0.8788653131652406,0.8781411852556027,0.7056530799025111,0.7527216013645975,0.784109409070673,0.8214311729176509,0.7713956485726381
70,4363,completed,2026-03-12T15:09:00,2026-03-12T16:31:29,0.8163873995854429,0.8163873995854429,0.5663330269963514,0.5220377972351249,0.8820203441261267,0.8795700659846284,0.6265786492272657,0.7843190720057592,0.8264019967468056,0.8640612089039998,0.8910571327327087,0.9084692996876542,0.8820899976563479,0.8767522807943569,0.6995748624213939,0.751180672435078,0.7850525544259306,0.8223753527592172,0.7663075038743731
